SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
3799,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,04-02-2024 13.00,1
3800,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,04-02-2024 14.00,0.5
3801,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,04-02-2024 15.00,2
3802,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,04-02-2024 16.00,1
3803,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,04-02-2024 16.00,1
3804,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,04-02-2024 17.00,0.5
3805,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,04-02-2024 17.00,0.5
3806,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,05-02-2024 0.00,3.5
3807,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,05-02-2024 5.00,1
3808,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,05-02-2024 5.00,1
3809,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,05-02-2024 6.00,1.5
3810,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,05-02-2024 6.00,1.5
3811,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,05-02-2024 9.00,0.5
3812,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,05-02-2024 9.00,0.5
3813,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-02-2024 1.00,2.5
3814,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-02-2024 1.00,2.5
3815,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-02-2024 2.00,0.5
3816,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-02-2024 2.00,0.5
3817,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-02-2024 3.00,2
3818,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-02-2024 3.00,2
3819,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-02-2024 4.00,1
3820,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-02-2024 4.00,1
3821,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-02-2024 5.00,2
3822,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-02-2024 5.00,2
3823,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-02-2024 6.00,1.5
3824,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-02-2024 6.00,1.5
3825,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,21-02-2024 16.00,0.5
3826,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,22-02-2024 16.00,0.5
3827,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,24-02-2024 21.00,0.5
3828,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,24-02-2024 21.00,0.5
3829,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,27-02-2024 15.00,1
3830,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,27-02-2024 15.00,1
3831,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,27-02-2024 16.00,1
3832,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,27-02-2024 16.00,1
3833,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,27-02-2024 18.00,0.5
3834,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,27-02-2024 18.00,0.5
3835,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 1.00,1
3836,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 1.00,1
3837,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 4.00,1
3838,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 4.00,1
3839,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 5.00,3
3840,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 5.00,3
3841,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 6.00,1
3842,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 6.00,1
3843,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 7.00,1
3844,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 7.00,1
3845,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 8.00,3
3846,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 8.00,3
3847,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 9.00,0.5
3848,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 9.00,0.5
3849,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 12.00,0.5
3850,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 12.00,0.5
3851,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 13.00,3
3852,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 13.00,3
3853,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 14.00,0.5
3854,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 14.00,0.5
3855,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 17.00,1
3856,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 18.00,1.5
3857,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 19.00,4
3858,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 20.00,2
3859,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 20.00,2
3860,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 21.00,3.5
3861,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 21.00,3.5
3862,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 22.00,1.5
3863,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 22.00,1.5
3864,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 23.00,1.5
3865,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-03-2024 23.00,1.5
3866,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 0.00,4.5
3867,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 0.00,4.5
3868,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 1.00,1.5
3869,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 1.00,1.5
3870,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 2.00,1.5
3871,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 2.00,1.5
3872,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 3.00,2
3873,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 3.00,2
3874,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 4.00,0.5
3875,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 4.00,0.5
3876,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 5.00,1.5
3877,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 5.00,1.5
3878,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 7.00,3
3879,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 7.00,3
3880,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 8.00,1.5
3881,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 8.00,1.5
3882,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 9.00,2
3883,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 9.00,2
3884,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 10.00,2
3885,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 10.00,2
3886,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 11.00,4
3887,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 11.00,4
3888,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 12.00,0.5
3889,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 16.00,1
3890,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 17.00,0.5
3891,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 18.00,0.5
3892,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 19.00,0.5
3893,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 20.00,1
3894,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 20.00,1
3895,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 21.00,2.5
3896,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 21.00,2.5
3897,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 22.00,5.5
3898,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 22.00,5.5
3899,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 23.00,6
3900,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-03-2024 23.00,6
3901,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,04-03-2024 0.00,4.5
3902,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,04-03-2024 0.00,4.5
3903,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,04-03-2024 1.00,1
3904,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,04-03-2024 1.00,1
3905,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,18-03-2024 17.00,0.5
3906,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,19-03-2024 17.00,0.5
3907,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,22-03-2024 17.00,3.5
3908,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,22-03-2024 17.00,3.5
3909,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,22-03-2024 18.00,1.5
3910,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,22-03-2024 18.00,1.5
3911,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,22-03-2024 19.00,0.5
3912,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,22-03-2024 19.00,0.5
3913,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,23-03-2024 5.30,117.5
3914,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,27-03-2024 19.00,0.5
3915,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,30-03-2024 8.00,0.5
3916,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,30-03-2024 9.00,2.5
3917,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,30-03-2024 10.00,3.5
3918,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,30-03-2024 22.00,2
3919,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,19-04-2024 20.00,1.5
3920,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,30-04-2024 1.00,0.5
3921,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,11-05-2024 7.00,6
3922,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,11-05-2024 8.00,2.5
3923,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,11-05-2024 14.00,0.5
3924,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,11-05-2024 18.00,2.5
3925,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,12-05-2024 18.00,9
3926,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,15-05-2024 16.00,1
3927,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,18-05-2024 14.00,401.5
3928,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,19-05-2024 16.00,1
3929,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,19-05-2024 17.00,6.5
3930,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,19-05-2024 18.00,2.5
3931,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,19-05-2024 19.00,2
3932,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-05-2024 17.00,5.5
3933,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-05-2024 18.00,6.5
3934,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,20-05-2024 19.00,0.5
3935,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,21-05-2024 19.00,2.5
3936,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,21-05-2024 20.00,2
3937,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,23-05-2024 6.00,1
3938,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,25-05-2024 18.00,3.5
3939,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,25-05-2024 19.00,6.5
3940,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,25-05-2024 20.00,1
3941,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,26-05-2024 14.00,6
3942,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,26-05-2024 15.00,9.5
3943,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,26-05-2024 16.00,0.5
3944,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,26-05-2024 17.00,1
3945,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,28-05-2024 18.00,31
3946,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,28-05-2024 19.00,3
3947,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,28-05-2024 20.00,0.5
3948,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-06-2024 16.00,4.5
3949,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-06-2024 18.00,4.5
3950,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-06-2024 19.00,5
3951,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-06-2024 20.00,1
3952,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,06-06-2024 4.00,321.5
3953,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,19-06-2024 10.00,85.5
3954,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,01-07-2024 20.00,4
3955,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-07-2024 12.00,1.5
3956,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-07-2024 14.00,0.5
3957,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-07-2024 15.00,1.5
3958,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-07-2024 18.00,2
3959,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-07-2024 22.00,6
3960,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,02-07-2024 23.00,0.5
3961,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-07-2024 1.00,5.5
3962,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-07-2024 2.00,3
3963,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-07-2024 3.00,2
3964,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-07-2024 4.00,9.5
3965,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-07-2024 6.00,0.5
3966,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-07-2024 7.00,10
3967,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-07-2024 8.00,9
3968,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,03-07-2024 9.00,10.5
3969,Basukedar,Uttarakhand,5,Uttarakhand,54,Rudraprayag,-,-,-,-,-,-,-,-,-,30.43919444,79.05633333,04-07-2024 17.00,0.5
