station,district,latitude,longitude,datetime,discharge_m3s,valid_observations,data_completeness
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 03:00:00,369.75,3,partial_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 04:00:00,364.2475,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 05:00:00,354.105,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 06:00:00,486.98749999999995,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 07:00:00,519.0975,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 08:00:00,413.7375,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 09:00:00,259.1675,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 10:00:00,264.1325,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 11:00:00,269.975,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 12:00:00,229.17499999999998,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 13:00:00,226.4825,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 14:00:00,221.8425,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 15:00:00,224.5025,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 16:00:00,221.68,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 17:00:00,267.69,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 18:00:00,335.85249999999996,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 19:00:00,347.1425,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 20:00:00,359.0875,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 21:00:00,362.71,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 22:00:00,378.8875,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-08 23:00:00,360.89,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 00:00:00,369.1925,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 01:00:00,361.12,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 02:00:00,363.28,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 03:00:00,331.8525,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 04:00:00,292.4125,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 05:00:00,280.5675,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 06:00:00,267.085,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 07:00:00,245.3625,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 08:00:00,233.525,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 09:00:00,209.485,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 10:00:00,205.9975,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 11:00:00,199.24,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 12:00:00,196.8275,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 13:00:00,195.1525,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 14:00:00,196.01999999999998,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 15:00:00,197.095,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 16:00:00,208.2525,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 17:00:00,227.2575,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 18:00:00,268.3625,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 19:00:00,297.9825,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 20:00:00,349.9425,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 21:00:00,365.3225,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 22:00:00,377.1,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-09 23:00:00,368.76,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 00:00:00,363.34000000000003,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 01:00:00,352.3175,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 02:00:00,319.895,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 03:00:00,293.2,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 04:00:00,281.635,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 05:00:00,266.72749999999996,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 06:00:00,227.3175,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 07:00:00,223.7575,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 08:00:00,222.29,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 09:00:00,194.7125,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 10:00:00,198.505,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 11:00:00,199.2775,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 12:00:00,195.5175,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 13:00:00,196.885,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 14:00:00,173.805,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 15:00:00,166.3875,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 16:00:00,205.96,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 17:00:00,222.42000000000002,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 18:00:00,262.095,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 19:00:00,295.7825,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 20:00:00,328.0425,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 21:00:00,364.9475,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 22:00:00,369.76,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-10 23:00:00,365.575,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 00:00:00,363.5825,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 01:00:00,354.6675,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 02:00:00,355.6425,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 03:00:00,331.1025,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 04:00:00,306.525,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 05:00:00,286.4475,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 06:00:00,247.88,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 07:00:00,228.0425,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 08:00:00,223.96,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 09:00:00,210.45250000000001,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 10:00:00,201.3775,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 11:00:00,195.375,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 12:00:00,191.6,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 13:00:00,194.7525,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 14:00:00,192.56,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 15:00:00,195.105,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 16:00:00,192.65,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 17:00:00,224.98250000000002,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 18:00:00,266.8525,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 19:00:00,306.1575,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 20:00:00,380.32,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 21:00:00,381.61,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 22:00:00,377.9,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-11 23:00:00,382.705,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 00:00:00,375.99,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 01:00:00,322.435,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 02:00:00,317.2125,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 03:00:00,306.955,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 04:00:00,221.8775,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 05:00:00,247.535,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 06:00:00,278.0675,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 07:00:00,202.26,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 08:00:00,202.1425,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 09:00:00,200.5575,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 10:00:00,205.5225,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 11:00:00,214.81,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 12:00:00,202.89,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 13:00:00,198.87,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 14:00:00,197.99,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 15:00:00,200.3125,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 16:00:00,202.4775,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 17:00:00,208.5925,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 18:00:00,250.72750000000002,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 19:00:00,269.3875,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 20:00:00,291.495,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 21:00:00,328.585,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 22:00:00,318.0325,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-12 23:00:00,284.3275,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 00:00:00,258.0675,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 01:00:00,235.51,3,partial_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 02:00:00,221.99,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 03:00:00,209.20499999999998,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 04:00:00,203.6475,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 05:00:00,186.585,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 06:00:00,166.43,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 07:00:00,187.1025,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 08:00:00,148.855,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 09:00:00,150.6225,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 10:00:00,149.65,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 11:00:00,141.60750000000002,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 12:00:00,147.1225,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 13:00:00,148.965,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 14:00:00,142.54500000000002,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 15:00:00,122.67999999999999,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 16:00:00,135.59,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 17:00:00,147.26749999999998,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 18:00:00,138.5375,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 19:00:00,172.565,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 20:00:00,177.8675,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 21:00:00,194.83999999999997,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 22:00:00,203.08,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-13 23:00:00,199.14499999999998,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 00:00:00,186.855,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 01:00:00,184.8175,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 02:00:00,184.13,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 03:00:00,180.9375,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 04:00:00,147.1475,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 05:00:00,147.9275,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 06:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 07:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 08:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 09:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 10:00:00,110.815,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 11:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 12:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 13:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 14:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 15:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 16:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 17:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 18:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 19:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 20:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 21:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 22:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-14 23:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 00:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 01:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 02:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 03:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 04:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 05:00:00,146.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 06:00:00,188.7,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 07:00:00,203.505,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 08:00:00,159.70749999999998,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 09:00:00,149.1025,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 10:00:00,150.5875,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 11:00:00,151.5975,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 12:00:00,142.75,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 13:00:00,133.5475,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 14:00:00,133.6175,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 15:00:00,134.14499999999998,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 16:00:00,134.76,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 17:00:00,152.51,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 18:00:00,148.54250000000002,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 19:00:00,173.0025,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 20:00:00,200.42000000000002,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 21:00:00,228.14,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 22:00:00,239.76749999999998,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-15 23:00:00,237.8425,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 00:00:00,224.3025,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 01:00:00,227.1225,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 02:00:00,217.355,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 03:00:00,201.18,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 04:00:00,206.285,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 05:00:00,181.3375,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 06:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 07:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 08:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 09:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 10:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 11:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 12:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 13:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 14:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 15:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 16:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 17:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 18:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 19:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 20:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 21:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 22:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-16 23:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 00:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 01:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 02:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 03:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 04:00:00,167.53,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 05:00:00,182.0125,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 06:00:00,199.91750000000002,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 07:00:00,200.38,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 08:00:00,199.14499999999998,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 09:00:00,190.7975,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 10:00:00,199.45499999999998,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 11:00:00,201.315,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 12:00:00,180.0825,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 13:00:00,146.3,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 14:00:00,177.64499999999998,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 15:00:00,181.95,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 16:00:00,190.535,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 17:00:00,207.155,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 18:00:00,222.5325,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 19:00:00,251.88,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 20:00:00,307.85,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 21:00:00,320.78,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 22:00:00,317.0075,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-17 23:00:00,316.07,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 00:00:00,312.945,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 01:00:00,290.64750000000004,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 02:00:00,277.7275,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 03:00:00,249.905,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 04:00:00,211.585,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 05:00:00,217.555,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 06:00:00,211.2925,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 07:00:00,198.23000000000002,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 08:00:00,190.1275,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 09:00:00,190.8975,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 10:00:00,187.54250000000002,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 11:00:00,181.375,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 12:00:00,148.01,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 13:00:00,142.695,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 14:00:00,144.71,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 15:00:00,176.6325,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 16:00:00,204.5275,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 17:00:00,214.715,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 18:00:00,281.1575,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 19:00:00,324.8625,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 20:00:00,378.155,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 21:00:00,391.23,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 22:00:00,408.45,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-18 23:00:00,395.605,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-19 00:00:00,379.155,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-19 01:00:00,364.7675,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-19 02:00:00,318.9225,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-19 03:00:00,321.8825,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-19 04:00:00,280.255,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-19 05:00:00,276.2625,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-19 06:00:00,255.7375,4,complete_hour
Tekhla,Uttarkashi,30.74805556,78.45333333,2024-07-19 07:00:00,238.7875,4,complete_hour
